Time [d]	target cell [K]
12.95325231	23.7807312
12.95394676	23.7761078
12.9546412	23.7749443
12.95533565	23.7764626
12.95603009	23.7691212
12.95672454	23.7567673
12.95741898	23.7612991
12.95811343	23.7551384
12.95880787	23.7745533
12.95950231	23.7483101
12.96019676	23.7563038
12.9608912	23.7698135
12.96158565	23.7662659
12.96228009	23.7571068
12.96297454	23.748724
12.96366898	23.7741814
12.96436343	23.7688503
12.96505787	23.7456188
12.96575231	23.7682152
12.96644676	23.7748241
12.9671412	23.7484474
12.96783565	23.7523956
12.96853009	23.7781181
12.96922454	23.750227
12.96991898	23.7798538
12.97061343	23.7640457
12.97130787	23.779974
12.97200231	23.780056
12.97269676	23.7672806
12.9733912	23.782198
12.97408565	23.7623138
12.97478009	23.7651291
12.97547454	23.7684612
12.97616898	23.7852287
12.97686343	23.7779579
12.97755787	23.7502613
12.97825231	23.7765598
12.97894676	23.7781696
12.9796412	23.745739
12.98033565	23.7828903
12.98103009	23.7790298
12.98172454	23.7593784
12.98241898	23.7571125
12.98311343	23.7494297
12.98380787	23.7428112
12.98450231	23.7642803
12.98519676	23.7512035
12.9858912	23.7650719
12.98658565	23.7663002
12.98728009	23.7740955
12.98797454	23.7497387
12.98866898	23.7681694
12.98936343	23.7748928
12.99005787	23.7699451
12.99075231	23.7621021
12.99144676	23.779808
12.9921412	23.7613049
12.99283565	23.7668781
12.99353009	23.7812347
12.99422454	23.7640457
12.99491898	23.7525272
12.99561343	23.7741814
12.99630787	23.7860527
12.99700231	23.7520695
12.99769676	23.750061
12.9983912	23.756218
12.99908565	23.7833729
12.99978009	23.7484188
13.00047454	23.7683182
13.00116898	23.7693844
13.00186343	23.7708683
13.00255787	23.753315
13.00325231	23.7780781
13.00394676	23.7810116
13.0046412	23.7521496
13.00533565	23.7553501
13.00603009	23.7812862
13.00672454	23.7686558
13.00741898	23.7719517
13.00811343	23.7802677
13.00880787	23.7587757
13.00950231	23.7513638
13.01019676	23.7839165
13.0108912	23.7765656
13.01158565	23.7706623
13.01228009	23.7740784
13.01297454	23.7768803
13.01366898	23.7761478
13.01436343	23.7908173
13.01505787	23.7643032
13.01575231	23.7794189
13.01644676	23.7670498
13.0171412	23.7761707
13.01783565	23.7789955
13.01853009	23.7532444
13.01922454	23.7481155
13.01991898	23.7488155
13.02061343	23.7528152
13.02130787	23.7724972
13.02200231	23.7685986
13.02269676	23.76408
13.0233912	23.7527409
13.02408565	23.7790642
13.02478009	23.7808456
13.02547454	23.7819691
13.02616898	23.7801476
13.02686343	23.7575188
13.02755787	23.7533092
13.02825231	23.76087
13.02894676	23.7695103
13.0296412	23.74687
13.03033565	23.7509441
13.03103009	23.7728062
13.03172454	23.776371
13.03241898	23.7654285
13.03311343	23.7585983
13.03380787	23.7482414
13.03450231	23.7611847
13.03519676	23.7533379
13.0358912	23.7498951
13.03658565	23.7765026
13.03728009	23.7764168
13.03797454	23.7780666
13.03866898	23.7671432
13.03936343	23.7676239
13.04005787	23.7656231
13.04075231	23.7808685
13.04144676	23.7779465
13.0421875	23.7789726
13.04288194	23.7529755
13.04357639	23.751215
13.04427083	23.7468357
13.04496528	23.7481098
13.04565972	23.7739925
13.04635417	23.7842827
13.04704861	23.7519436
13.04774306	23.762085
13.0484375	23.7761822
13.04913194	23.7738724
13.04982639	23.7488098
13.05052083	23.7504559
13.05121528	23.7663288
13.05190972	23.7827072
13.05260417	23.7858524
13.05329861	23.7620163
13.05399306	23.7637081
13.0546875	23.7482414
13.05538194	23.7637196
13.05607639	23.7827759
13.05677083	23.7806396
13.05746528	23.7698421
13.05815972	23.7844543
13.05885417	23.7749214
13.05954861	23.7687874
13.06024306	23.7487469
13.0609375	23.7845745
13.06163194	23.7605934
13.06232639	23.7518864
13.06302083	23.7747555
13.06371528	23.7464504
13.06440972	23.7797108
13.06510417	23.7803192
13.06579861	23.7532864
13.06649306	23.7664089
13.0671875	23.7456474
13.06788194	23.7831364
13.06857639	23.7800331
13.06927083	23.7743587
13.06996528	23.7703533
13.07065972	23.7706909
13.07135417	23.7738781
13.07206019	23.7696018
13.07275463	23.7663918
13.07344907	23.7495556
13.07414352	23.7777805
13.07483796	23.7558784
13.07553241	23.7675438
13.07622685	23.7710457
13.0769213	23.766489
13.07761574	23.770422
13.07831019	23.7581673
13.07900463	23.7806683
13.07969907	23.7563324
13.08039352	23.7779007
13.08108796	23.7632256
13.08178241	23.7756767
13.08247685	23.754055
13.0831713	23.768919
13.08386574	23.7590103
13.08456019	23.7842255
13.08525463	23.7751446
13.08594907	23.7721519
13.08664352	23.7834473
13.08733796	23.7663517
13.08803241	23.7839565
13.08872685	23.7713737
13.0894213	23.7605476
13.09011574	23.7712536
13.09081019	23.7787094
13.09150463	23.7518806
13.09219907	23.7461014
13.09289352	23.758173
13.09358796	23.7672977
13.09428241	23.7720776
13.09497685	23.7715168
13.0956713	23.7572956
13.09636574	23.7564812
13.09706019	23.7474213
13.09775463	23.7884636
13.09844907	23.7747841
13.09914352	23.7490101
13.09983796	23.7681236
13.10053241	23.7560272
13.10122685	23.7661743
13.1019213	23.7750187
13.10261574	23.7787838
13.10331019	23.7715969
13.10400463	23.7853432
13.10469907	23.7788868
13.10539352	23.743454
13.10608796	23.751255
13.10678241	23.7650661
13.10747685	23.7569046
13.1081713	23.7809544
13.10886574	23.7636852
13.10956019	23.77742
13.11025463	23.7644081
13.11094907	23.7757683
13.11164352	23.7568989
13.11233796	23.761816
13.11303241	23.7689991
13.11372685	23.7489357
13.1144213	23.7685699
13.11511574	23.7499065
13.11581019	23.7455387
13.11650463	23.745573
13.11719907	23.7828903
13.11789352	23.7444649
13.11858796	23.7789211
13.11928241	23.7829876
13.11997685	23.7466812
13.1206713	23.7478218
13.12136574	23.7558441
13.12206019	23.7494698
13.12275463	23.7770748
13.12344907	23.7705822
13.12414352	23.773592
13.12483796	23.753767
13.12553241	23.7751732
13.12622685	23.766901
13.1269213	23.7468014
13.12761574	23.7682724
13.12831019	23.7423916
13.12900463	23.7580585
13.12969907	23.7736721
13.13039352	23.7455101
13.13108796	23.7794819
13.13178241	23.7590961
13.13247685	23.7802734
13.1331713	23.7761135
13.13386574	23.769865
13.13456019	23.7720146
13.13525463	23.7639942
13.13594907	23.7796993
13.13664352	23.745142
13.13733796	23.7528553
13.13803241	23.7481613
13.13872685	23.767561
13.1394213	23.7697334
13.14011574	23.7543812
13.14081019	23.7613964
13.14150463	23.762825
13.14219907	23.7452164
13.14289352	23.7724113
13.14358796	23.7740555
13.14428241	23.7768059
13.14497685	23.7712708
13.1456713	23.7659378
13.14636574	23.7604561
13.14706019	23.7633457
13.14775463	23.7491589
13.14844907	23.7544556
13.14914352	23.7508183
13.14983796	23.7780666
13.15053241	23.7761135
13.15122685	23.768856
13.1519213	23.7725773
13.15261574	23.7748642
13.15331019	23.7763252
13.15400463	23.7810059
13.15469907	23.7513638
13.15539352	23.762394
13.15608796	23.7755623
13.15678241	23.7717228
13.15747685	23.7830734
13.1581713	23.7552528
13.15886574	23.7578926
13.15956019	23.7670784
13.16025463	23.7778606
13.16094907	23.7628479
13.16164352	23.7686214
13.16233796	23.7831249
13.16303241	23.7754364
13.16372685	23.77104
13.1644213	23.7756767
13.16511574	23.7713909
13.16581019	23.7552013
13.16650463	23.7820435
13.16719907	23.7676811
13.16789352	23.7801533
13.16858796	23.7803822
13.16928241	23.7733841
13.16997685	23.7763252
13.1706713	23.7627106
13.17136574	23.7696934
13.17206019	23.7473812
13.17275463	23.7716427
13.17344907	23.7667179
13.17414352	23.7826672
13.17483796	23.7456017
13.17553241	23.7809143
13.17622685	23.7658463
13.1769213	23.7836246
13.17761574	23.7833099
13.17831019	23.7677383
13.17900463	23.7764397
13.17969907	23.7909374
13.18039352	23.7755966
13.18108796	23.763731
13.18178241	23.7625961
13.18247685	23.7749214
13.1831713	23.7947273
13.18386574	23.7824211
13.18456019	23.7646828
13.18525463	23.7572212
13.18594907	23.7583046
13.18664352	23.7846317
13.18733796	23.7763824
13.18803241	23.7803307
13.18872685	23.7702045
13.1894213	23.7781181
13.19011574	23.7442474
13.19081019	23.7870102
13.19150463	23.7459679
13.19219907	23.7557125
13.19289352	23.762928
13.19358796	23.7458763
13.19428241	23.7482529
13.19497685	23.7625847
13.1956713	23.7665348
13.19636574	23.7739182
13.19706019	23.7592525
13.19775463	23.7480183
13.19844907	23.7882919
13.19914352	23.7846661
13.19983796	23.7798195
13.20053241	23.7610703
13.20122685	23.7773972
13.2019213	23.7504673
13.20261574	23.7561016
13.20331019	23.7469902
13.20400463	23.7742386
13.20469907	23.7674065
13.20539352	23.7490101
13.20608796	23.7778778
13.20678241	23.7477074
13.20747685	23.7578297
13.2081713	23.7780094
13.20886574	23.762394
13.20956019	23.753233
13.21025463	23.7762737
13.21094907	23.7717342
13.21164352	23.7478218
13.21233796	23.7683811
13.21303241	23.771225
13.21372685	23.752327
13.2144213	23.7594986
13.21511574	23.755724
13.21581019	23.7696075
13.21650463	23.7481899
13.21719907	23.7859612
13.21789352	23.7685184
13.21858796	23.7753963
13.21928241	23.7561893
13.21997685	23.7525444
13.2206713	23.7525749
13.22136574	23.7741871
13.22206019	23.7527924
13.22275463	23.7667522
13.22344907	23.7672691
13.22414352	23.769722
13.22483796	23.7614765
13.22553241	23.7466812
13.22622685	23.7641373
13.2269213	23.7683983
13.22761574	23.7635822
13.22831019	23.7809544
13.22900463	23.778944
13.22969907	23.7633514
13.23039352	23.745636
13.23108796	23.7578297
13.23178241	23.7813778
13.23247685	23.749136
13.2331713	23.7504559
13.23386574	23.7636452
13.23456019	23.7604389
13.23525463	23.7645283
13.23594907	23.7530613
13.23664352	23.7683868
13.23733796	23.7639999
13.23803241	23.7605305
13.23872685	23.7572212
13.2394213	23.7652626
13.24011574	23.7491245
13.24081019	23.7626133
13.24150463	23.7570553
13.24219907	23.7851315
13.24289352	23.7700825
13.24358796	23.7619591
13.24428241	23.7801189
13.24497685	23.7637882
13.2456713	23.7718601
13.24636574	23.7532043
13.24706019	23.7670612
13.24775463	23.7622509
13.24844907	23.7742844
13.24914352	23.777092
13.24983796	23.7852516
13.25053241	23.7500324
13.25123843	23.753418
13.25193287	23.7652969
13.25262731	23.7672749
13.25332176	23.7787094
13.2540162	23.7840824
13.25471065	23.7787037
13.25540509	23.7825069
13.25609954	23.779808
13.25679398	23.7454166
13.25748843	23.779871
13.25818287	23.7777576
13.25887731	23.7477474
13.25957176	23.7761822
13.2602662	23.7672691
13.26096065	23.7521152
13.26165509	23.7541351
13.26234954	23.7760792
13.26304398	23.7459049
13.26373843	23.7540321
13.26443287	23.7694988
13.26512731	23.7464848
13.26582176	23.7724113
13.2665162	23.7645969
13.26721065	23.7465019
13.26790509	23.7542839
13.26859954	23.7507839
13.26929398	23.782856
13.26998843	23.7509956
13.27068287	23.7738895
13.27137731	23.7457619
13.27207176	23.7471104
13.2727662	23.787508
13.27346065	23.7573013
13.27415509	23.7806339
13.27484954	23.7927361
13.27554398	23.7663403
13.27623843	23.7914639
13.27693287	23.7734718
13.27762731	23.7806854
13.27832176	23.7823582
13.2790162	23.7616997
13.27971065	23.787365
13.28040509	23.7563725
13.28109954	23.7797966
13.28179398	23.769762
13.28248843	23.760067
13.28318287	23.7709541
13.28387731	23.7816658
13.28457176	23.7681522
13.2852662	23.768404
13.28596065	23.7508583
13.28665509	23.787674
13.28734954	23.7492981
13.28804398	23.7788982
13.28873843	23.7744217
13.28943287	23.787159
13.29012731	23.7529583
13.29082176	23.7515182
13.2915162	23.7646656
13.29221065	23.779356
13.29290509	23.7472076
13.29359954	23.7831936
13.29429398	23.7591934
13.29498843	23.7723427
13.29568287	23.7620907
13.29637731	23.7658806
13.29707176	23.7833614
13.2977662	23.7554073
13.29846065	23.7729206
13.29915509	23.7606792
13.29984954	23.756424
13.30054398	23.749958
13.30123843	23.747776
13.30193287	23.7788811
13.30262731	23.7808914
13.30332176	23.7680244
13.3040162	23.7813835
13.30471065	23.7852058
13.30540509	23.7562637
13.30609954	23.777092
13.30679398	23.7859097
13.30748843	23.752327
13.30818287	23.7534523
13.30887731	23.781683
13.30957176	23.7823811
13.3102662	23.7649059
13.31096065	23.7459393
13.31165509	23.7693043
13.31234954	23.7620335
13.31304398	23.7530041
13.31373843	23.7742271
13.31443287	23.763628
13.31512731	23.7802563
13.31582176	23.7712364
13.3165162	23.7757854
13.31721065	23.7598133
13.31790509	23.7716198
13.31859954	23.752224
13.31929398	23.7588272
13.31998843	23.7760963
13.32068287	23.7799454
13.32137731	23.7745476
13.32207176	23.7658691
13.3227662	23.779562
13.32346065	23.7552013
13.32415509	23.7838364
13.32484954	23.7458191
13.32554398	23.7795506
13.32623843	23.7522068
13.32693287	23.7631283
13.32762731	23.7553329
13.32832176	23.7772484
13.3290162	23.7611675
13.32971065	23.761179
13.33040509	23.7488441
13.33109954	23.7789783
13.33179398	23.7465248
13.33248843	23.7669353
13.33318287	23.7510242
13.33387731	23.7763481
13.33457176	23.783596
13.3352662	23.7639484
13.33596065	23.7776604
13.33665509	23.7688274
13.33734954	23.7518673
13.33804398	23.781929
13.33873843	23.785944
13.33943287	23.7678585
13.34012731	23.7557869
13.34082176	23.7790184
13.3415162	23.7726517
13.34221065	23.7691212
13.34290509	23.7821064
13.34359954	23.7740154
13.34429398	23.7826214
13.34498843	23.7808113
13.34568287	23.760107
13.34637731	23.786993
13.34707176	23.7623539
13.3477662	23.754261
13.34846065	23.7470875
13.34915509	23.7600307
13.34984954	23.7659092
13.35054398	23.7487869
13.35123843	23.7826729
13.35193287	23.762291
13.35262731	23.7716255
13.35332176	23.7748985
13.3540162	23.78158
13.35471065	23.7544556
13.35540509	23.7829132
13.35609954	23.77738
13.35679398	23.7753563
13.35748843	23.7510357
13.35818287	23.781086
13.35887731	23.7582932
13.35957176	23.7689991
13.3602662	23.7884178
13.36096065	23.7759533
13.36165509	23.7860985
13.36234954	23.7694416
13.36304398	23.7655716
13.36373843	23.7552872
13.36443287	23.7798882
13.36512731	23.7834072
13.36582176	23.7857723
13.3665162	23.7866478
13.36721065	23.7543812
13.36790509	23.7558956
13.36859954	23.7546444
13.36929398	23.7822266
13.36998843	23.7816772
13.37068287	23.7775059
13.37137731	23.769413
13.37207176	23.7818661
13.3727662	23.7810631
13.37346065	23.7751217
13.37415509	23.7627506
13.37484954	23.7657089
13.37554398	23.7673836
13.37623843	23.75741
13.37693287	23.7538071
13.37762731	23.7716713
13.37832176	23.7862015
13.3790162	23.7627277
13.37971065	23.7761421
13.38040509	23.7477818
13.38109954	23.7760391
13.38179398	23.7601929
13.38248843	23.7748013
13.38318287	23.7581844
13.38387731	23.7757168
13.38457176	23.7835045
13.3852662	23.764246
13.38596065	23.7730064
13.38665509	23.7530899
13.38734954	23.7645054
13.38804398	23.7540092
13.38873843	23.7458076
13.38943287	23.7519779
13.39012731	23.7734947
13.39082176	23.7714367
13.3915162	23.7798767
13.39221065	23.7676983
13.39290509	23.7577152
13.39359954	23.7801247
13.39429398	23.7692699
13.39498843	23.7824554
13.39568287	23.7792187
13.39637731	23.784832
13.39707176	23.7474728
13.3977662	23.7801018
13.39846065	23.7727718
13.39915509	23.7537613
13.39984954	23.7733727
13.40054398	23.7688046
13.40123843	23.7485561
13.40193287	23.7587929
13.40262731	23.7524986
13.40332176	23.7515182
13.4040162	23.7860584
13.40471065	23.7780666
13.40540509	23.7504158
13.40609954	23.763628
13.40679398	23.7798538
13.40748843	23.7758141
13.40818287	23.7711887
13.40887731	23.7655602
13.40957176	23.7731438
13.4102662	23.7789955
13.41096065	23.7854576
13.41165509	23.7488556
13.41234954	23.7802734
13.41304398	23.7475872
13.41373843	23.7589359
13.41443287	23.7566528
13.41512731	23.7537212
13.41582176	23.7538872
13.4165162	23.7546329
13.41721065	23.7508869
13.41790509	23.7791443
13.41859954	23.7806511
13.41929398	23.7534637
13.41998843	23.7573986
13.42068287	23.7781124
13.42137731	23.7798653
13.42207176	23.7511387
13.4227662	23.7701702
13.42346065	23.7509098
13.42415509	23.7798538
13.42484954	23.7805996
13.42554398	23.7614994
13.42623843	23.750124
13.42693287	23.7656231
13.42762731	23.7666264
13.42832176	23.7681923
13.4290162	23.7528152
13.42971065	23.7802906
13.43040509	23.7531586
13.43109954	23.7776833
13.43179398	23.7562351
13.43248843	23.7834415
13.43318287	23.7790699
13.43387731	23.7760963
13.43457176	23.7519264
13.4352662	23.7534008
13.43596065	23.7549267
13.43665509	23.7568932
13.43734954	23.7481899
13.43804398	23.7593784
13.43873843	23.7564468
13.43943287	23.75457
13.44012731	23.7775974
13.44082176	23.7773914
13.4415162	23.7545528
13.44221065	23.7773571
13.44290509	23.7740097
13.44359954	23.7569351
13.44429398	23.7868023
13.44498843	23.7845173
13.44568287	23.7769146
13.44637731	23.7849884
13.44707176	23.7501812
13.4477662	23.7490559
13.44846065	23.787714
13.44915509	23.769722
13.44984954	23.7857208
13.45055556	23.7826385
13.45125	23.7538185
13.45194444	23.7535439
13.45263889	23.7529011
13.45333333	23.7737293
13.45402778	23.7601299
13.45472222	23.7559128
13.45541667	23.762537
13.45611111	23.7550182
13.45680556	23.7829704
13.4575	23.7808285
13.45819444	23.7492123
13.45888889	23.7808857
13.45958333	23.7811031
13.46027778	23.780611
13.46097222	23.772337
13.46166667	23.7777176
13.46236111	23.7552757
13.46305556	23.7616596
13.46375	23.748539
13.46444444	23.7503586
13.46513889	23.7606792
13.46583333	23.7498417
13.46652778	23.7762165
13.46722222	23.7555923
13.46791667	23.7492981
13.46861111	23.7626362
13.46930556	23.7654743
13.47	23.7645855
13.47069444	23.7792988
13.47138889	23.7521667
13.47208333	23.7520065
13.47277778	23.7502441
13.47347222	23.7790356
13.47416667	23.7861443
13.47486111	23.7514324
13.47555556	23.7848206
13.47625	23.7935429
13.47694444	23.7566071
13.47763889	23.7490501
13.47833333	23.7844715
13.47902778	23.7652512
13.47972222	23.7804966
13.48041667	23.7783813
13.48111111	23.771883
13.48180556	23.7778263
13.4825	23.7788181
13.48319444	23.7853718
13.48388889	23.7499008
13.48458333	23.7534866
13.48527778	23.7514668
13.48597222	23.7547321
13.48666667	23.7550354
13.48736111	23.7530212
13.48805556	23.7810173
13.48875	23.7759075
13.48944444	23.7504787
13.49013889	23.7788067
13.49083333	23.762022
13.49152778	23.775156
13.49222222	23.7583961
13.49291667	23.7810173
13.49361111	23.7732639
13.49430556	23.7538815
13.495	23.7738895
13.49569444	23.7553501
13.49638889	23.7729778
13.49708333	23.772686
13.49777778	23.749176
13.49847222	23.7626534
13.49916667	23.7750587
13.49986111	23.7755737
13.50055556	23.7782269
13.50125	23.7550068
13.50194444	23.7678928
13.50263889	23.7530499
13.50333333	23.7714252
13.50402778	23.7743359
13.50472222	23.7759647
13.50541667	23.776165
13.50611111	23.7462616
13.50680556	23.771883
13.5075	23.7711487
13.50819444	23.7696877
13.50888889	23.758461
13.50958333	23.7727661
13.51027778	23.7785778
13.51097222	23.7735519
13.51166667	23.773138
13.51236111	23.7731953
13.51305556	23.7841682
13.51375	23.7852058
13.51444444	23.7916756
13.51513889	23.751318
13.51583333	23.7842312
13.51652778	23.760519
13.51722222	23.7804623
13.51791667	23.7508984
13.51861111	23.7650204
13.51930556	23.7897415
13.52	23.7733097
13.52069444	23.7849464
13.52138889	23.7690678
13.52208333	23.754818
13.52277778	23.7485695
13.52347222	23.7871361
13.52416667	23.7955074
13.52486111	23.7628193
13.52555556	23.7696247
13.52625	23.7699795
13.52694444	23.7802734
13.52763889	23.7705536
13.52833333	23.7753563
13.52902778	23.7740383
13.52972222	23.7731609
13.53041667	23.7732067
13.53111111	23.7809772
13.53180556	23.7601929
13.5325	23.7454643
13.53319444	23.77421
13.53388889	23.776823
13.53458333	23.7529926
13.53527778	23.7790928
13.53597222	23.7816372
13.53666667	23.7779121
13.53736111	23.7834587
13.53805556	23.7735176
13.53875	23.7573013
13.53944444	23.7778606
13.54013889	23.7533779
13.54083333	23.7575932
13.54152778	23.7789326
13.54222222	23.7560444
13.54291667	23.751627
13.54361111	23.7468014
13.54430556	23.7562408
13.545	23.7568588
13.54569444	23.7836533
13.54638889	23.7718716
13.54708333	23.7655487
13.54777778	23.7559586
13.54847222	23.7884693
13.54916667	23.748024
13.54986111	23.7685013
13.55055556	23.7566071
13.55125	23.7672405
13.55194444	23.773798
13.55263889	23.7550468
13.55333333	23.7763081
13.55402778	23.7676697
13.55472222	23.7643089
13.55541667	23.7514267
13.55611111	23.7511787
13.55680556	23.7527351
13.5575	23.7642288
13.55819444	23.7603817
13.55888889	23.761282
13.55958333	23.7533035
13.56027778	23.7872963
13.56097222	23.7485695
13.56166667	23.7915154
13.56236111	23.7655487
13.56305556	23.7512951
13.56375	23.7601986
13.56444444	23.7804508
13.56513889	23.7641659
13.56583333	23.7718258
13.56652778	23.7571983
13.56722222	23.7756882
13.56791667	23.7740841
13.56861111	23.7496185
13.56930556	23.7579899
13.57	23.7500496
13.57069444	23.7673779
13.57138889	23.7696247
13.57208333	23.7876682
13.57277778	23.7694702
13.57347222	23.7695446
13.57416667	23.769413
13.57486111	23.768198
13.57555556	23.7744789
13.57625	23.7513294
13.57694444	23.7577667
13.57763889	23.7775574
13.57833333	23.7847404
13.57902778	23.7633343
13.57972222	23.7580414
13.58041667	23.7798481
13.58111111	23.7565899
13.58180556	23.7841282
13.5825	23.7788811
13.58319444	23.7649117
13.58388889	23.7629051
13.58458333	23.7788754
13.58527778	23.7859268
13.58597222	23.7733555
13.58666667	23.781683
13.58736111	23.7807312
13.58805556	23.7585182
13.58875	23.7783813
13.58944444	23.7806053
13.59013889	23.7683125
13.59083333	23.7809429
13.59152778	23.7563725
13.59222222	23.7568531
13.59291667	23.7524185
13.59361111	23.7644825
13.59431713	23.7915039
13.59501157	23.7753048
13.59570602	23.7702675
13.59640046	23.7763882
13.59709491	23.7496586
13.59778935	23.785326
13.5984838	23.7511902
13.59917824	23.7743816
13.59987269	23.7737007
13.60056713	23.781332
13.60126157	23.7495384
13.60195602	23.7684841
13.60265046	23.7555351
13.60334491	23.7736435
13.60403935	23.7583961
13.6047338	23.7518044
13.60542824	23.7724228
13.60612269	23.7510471
13.60681713	23.7783985
13.60751157	23.7502556
13.60820602	23.7693501
13.60890046	23.7813377
13.60959491	23.7494755
13.61028935	23.7701054
13.6109838	23.7921982
13.61167824	23.7850914
13.61237269	23.7961483
13.61306713	23.7779579
13.61376157	23.7793617
13.61445602	23.7780209
13.61515046	23.7494755
13.61584491	23.7515011
13.61653935	23.7534466
13.6172338	23.7750187
13.61792824	23.7672119
13.61862269	23.7672005
13.61931713	23.7657719
13.62001157	23.7618504
13.62070602	23.7532692
13.62140046	23.7515869
13.62209491	23.7513466
13.62278935	23.7988319
13.6234838	23.787159
13.62417824	23.7496471
13.62487269	23.756464
13.62556713	23.7736835
13.62626157	23.7694359
13.62695602	23.7692928
13.62765046	23.7626019
13.62834491	23.7648087
13.62903935	23.7551498
13.6297338	23.7616882
13.63042824	23.7793274
13.63112269	23.7660294
13.63181713	23.7677727
13.63251157	23.7688961
13.63320602	23.7767944
13.63390046	23.7677155
13.63459491	23.7553673
13.63528935	23.7766056
13.6359838	23.7522697
13.63667824	23.7789154
13.63737269	23.7567272
13.63806713	23.7690334
13.63876157	23.7535896
13.63945602	23.7580929
13.64015046	23.7514553
13.64084491	23.7687473
13.64153935	23.7818661
13.6422338	23.7579269
13.64292824	23.7483959
13.64362269	23.77845
13.64431713	23.7679386
13.64501157	23.7599506
13.64570602	23.7794189
13.64640046	23.7841969
13.64709491	23.7536697
13.64778935	23.7695446
13.6484838	23.7617187
13.64917824	23.7718487
13.64987269	23.7841797
13.65056713	23.7545128
13.65126157	23.7734528
13.65195602	23.7862415
13.65265046	23.7894039
13.65334491	23.7740269
13.65403935	23.7743702
13.6547338	23.7854633
13.65542824	23.7717228
13.65612269	23.7519665
13.65681713	23.7796307
13.65751157	23.7867851
13.65820602	23.7899704
13.65890046	23.7502899
13.65959491	23.7653141
13.66028935	23.74757
13.6609838	23.7809315
13.66167824	23.7502842
13.66237269	23.7570267
13.66306713	23.7573128
13.66376157	23.751915
13.66445602	23.7556381
13.66515046	23.7524986
13.66584491	23.7758827
13.66653935	23.7467499
13.6672338	23.7509327
13.66792824	23.7790813
13.66862269	23.7902222
13.66931713	23.7653999
13.67001157	23.7647629
13.67070602	23.7902565
13.67140046	23.7719517
13.67209491	23.7887325
13.67278935	23.7513008
13.6734838	23.7492123
13.67417824	23.7834988
13.67487269	23.756258
13.67556713	23.7573471
13.67626157	23.7664375
13.67695602	23.7820549
13.67765046	23.7740498
13.67834491	23.7681465
13.67903935	23.7765598
13.6797338	23.7501411
13.68042824	23.7664375
13.68112269	23.7588501
13.68181713	23.7478848
13.68251157	23.7835217
13.68320602	23.781683
13.68390046	23.7642918
13.68459491	23.7530155
13.68528935	23.7763767
13.6859838	23.7920895
13.68667824	23.781723
13.68737269	23.7767086
13.68806713	23.7711258
13.68876157	23.7929478
13.68945602	23.7755108
13.69015046	23.7832928
13.69084491	23.7870502
13.69153935	23.7463875
13.6922338	23.7892895
13.69292824	23.7471046
13.69362269	23.7681751
13.69431713	23.7526608
13.69501157	23.7520065
13.69570602	23.7634449
13.69640046	23.7529354
13.69709491	23.7745934
13.69778935	23.7523041
13.6984838	23.7492352
13.69917824	23.7675953
13.69987269	23.7788811
13.70056713	23.7583447
13.70126157	23.7575417
13.70195602	23.7753277
13.70265046	23.7807198
13.70334491	23.7465534
13.70403935	23.7478962
13.7047338	23.7905369
13.70542824	23.7571754
13.70612269	23.7696018
13.70681713	23.7842941
13.70751157	23.7714596
13.70820602	23.7531528
13.70890046	23.7631683
13.70959491	23.7888641
13.71028935	23.7894669
13.7109838	23.7828102
13.71167824	23.7553444
13.71237269	23.7531757
13.71306713	23.7626991
13.71376157	23.7702103
13.71445602	23.7777805
13.71515046	23.7520123
13.71584491	23.7673321
13.71653935	23.770031
13.7172338	23.7589588
13.71792824	23.783865
13.71862269	23.7738495
13.71931713	23.750061
13.72001157	23.7830048
13.72070602	23.7800274
13.72140046	23.7485504
13.72209491	23.741766
13.72278935	23.7758312
13.7234838	23.7767944
13.72417824	23.7800846
13.72487269	23.7484016
13.72556713	23.7594185
13.72626157	23.7784958
13.72695602	23.7869453
13.72765046	23.7769833
13.72834491	23.7532635
13.72903935	23.7670784
13.7297338	23.751564
13.73042824	23.7708912
13.73112269	23.7833958
13.73181713	23.7796135
13.73251157	23.7726517
13.73320602	23.7911835
13.73390046	23.7775345
13.73459491	23.7505131
13.73528935	23.7720547
13.7359838	23.7499523
13.73667824	23.7676067
13.73737269	23.7652683
13.73806713	23.7487011
13.73876157	23.7777176
13.73945602	23.7744617
13.74015046	23.7616081
13.74084491	23.7806168
13.74153935	23.7565899
13.7422338	23.753458
13.74292824	23.773838
13.74362269	23.7610302
13.74431713	23.767395
13.74501157	23.7684784
13.74570602	23.7837048
13.74640046	23.7674179
13.74709491	23.7595444
13.74778935	23.7659149
13.7484838	23.7790184
13.74917824	23.7582188
13.74987269	23.7842941
13.75056713	23.7643795
13.75126157	23.7693386
13.75195602	23.7592869
13.75265046	23.7605934
13.75334491	23.7482357
13.75403935	23.7477818
13.7547338	23.7835331
13.75542824	23.762291
13.75612269	23.7545414
13.75681713	23.7855377
13.75751157	23.7696705
13.75820602	23.7587013
13.75890046	23.7658405
13.75959491	23.7535496
13.76028935	23.7641144
13.7609838	23.7642002
13.76167824	23.7867794
13.76237269	23.772543
13.76306713	23.7864933
13.76376157	23.7540379
13.76445602	23.760107
13.76515046	23.7729435
13.76584491	23.7495041
13.76653935	23.7839279
13.7672338	23.7809887
13.76792824	23.7641602
13.76862269	23.7679672
13.76931713	23.770071
13.77001157	23.7703648
13.77070602	23.7632198
13.77140046	23.7916985
