run num,date,starttime ,,starttime ,start time,endtime ,duration,Acc power,exp. target,HD-Target ,Beam Pol,K1.8D1,K1.8mom,ESS,"CM
(1/2)",beam,Trig,1st trig Req,1st trig Acc,Solenoid,Ushiwaka,FT,SYIM,TM,beam,kaon,pion,MomS+,MomS-,MS+,MS-,IF-H +,IF-H-,IF-V +,IF-V-,DEF,Comment,Log Note,k- purity,"K- on target 
(DEF)","K- on target
(DEF*0.7)","Integrated K- on target
(DEF*0.7)",integrated time,kW*week,integrated kW*week,achievement rate,CDH1*K*n scaler,CDH1*K*p scaler,DAQ eff.,CDH1*K*n,CDH1*K*p,integrated CDH1*K*n,integrated CDH1*K*p
284,,,,,2016/6/16 11:53,2016/6/16 11:55,00:02:25,41.12,D2,Au,negative,-369,1.0 ,200 ,345,K,pi/10,,,00:00:00,00:00:00,,,,,,,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.27,on,[Ushiwaka scan ]  -1200A,,,,,,,,,,,,,,,,
285,,,,,2016/6/16 11:55,2016/6/16 11:58,00:02:20,41.12,D2,Au,negative,-369,1.0 ,200 ,345,K,pi/10,,,00:00:00,00:00:00,,,,,,,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.27,on,[Ushiwaka scan ]  -900A,,,,,,,,,,,,,,,,
286,,,,,2016/6/16 11:58,2016/6/16 12:00,00:02:20,41.12,D2,Au,negative,-369,1.0 ,200 ,345,K,pi/10,,,00:00:00,00:00:00,,,,,,,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.27,on,"[Ushiwaka scan ]  -600A, CVC-21t 1365->1355V",,,,,,,,,,,,,,,,
287,,,,,2016/6/16 12:01,2016/6/16 12:03,00:02:24,41.12,D2,Au,negative,-369,1.0 ,200 ,345,K,pi/10,,,00:00:00,00:00:00,,,,,,,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.27,on,[Ushiwaka scan ]  -300A,,,,,,,,,,,,,,,,
288,,,,,2016/6/16 12:03,2016/6/16 12:06,00:02:22,41.12,D2,Au,negative,-369,1.0 ,200 ,345,K,pi/10,,,00:00:00,00:00:00,,,,,,,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.27,on,[Ushiwaka scan ]  0A,,,,,,,,,,,,,,,,
289,,,,,2016/6/16 12:06,2016/6/16 12:09,00:02:46,41.12,D2,Au,negative,-369,1.0 ,200 ,345,K,pi/10,,,00:00:00,00:00:00,,,,,,,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.27,on,[Ushiwaka scan ]  350A,,,,,,,,,,,,,,,,
290,,,,,2016/6/16 12:09,2016/6/16 12:11,00:02:28,41.12,D2,Au,negative,-369,1.0 ,200 ,345,K,pi/10,,,00:00:00,00:00:00,,,,,,,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.27,on,[Ushiwaka scan ]  700A,,,,,,,,,,,,,,,,
291,,,,,2016/6/16 12:12,2016/6/16 12:14,00:01:54,41.12,D2,Au,negative,-369,1.0 ,200 ,345,K,"beam/5, K/1",,,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.27,on,[beam record],,23:17:13,,,,,,,,,,,,,,
292,,,,,2016/6/16 12:16,2016/6/16 13:15,00:57:51,40.98,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",,,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.26,on,[D2 production],,23:21:07,111.8M,78.3M,10.9G,134:33,0.23 ,32.74 ,,,,,,,,
293,,,,,2016/6/16 13:13,2016/6/16 13:24,00:11:34,41.23,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11.1k,9.5k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.26,on,[D2 production] ESS1 sparked -> BLDCs tripped -> run stopped,,23:26:53,21.8M,15.3M,11.0G,134:45,0.04 ,32.78 ,,,,,,,,
294,,,,,2016/6/16 13:25,2016/6/16 13:58,00:31:48,41.16,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11.5k,9.7k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.26,on,[D2 production],,23:24:00,61.0M,42.7M,11.0G,135:16,0.13 ,32.91 ,,,,,,,,
295,,,,,2016/6/16 14:13,2016/6/16 14:21,00:07:40,41.09,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11k,9.1k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.27,on,[D2 production],,23:28:19,13.8M,9.7M,11.0G,135:24,0.03 ,32.94 ,,,,,,,,
296,,,,,2016/6/16 14:26,2016/6/16 15:25,00:59:42,41.18,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11k,9.4k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.26,on,[D2 production] CVC-21t 1355->1335V,,23:21:07,116.5M,81.6M,11.1G,136:24,0.24 ,33.18 ,,,,,,,,
297,,,,,2016/6/16 15:25,2016/6/16 16:26,00:59:54,41.17,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11k,9.2k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.27,on,[D2 production],,23:24:00,116.7M,81.7M,11.2G,137:24,0.24 ,33.42 ,,,,,,,,
298,,,,,2016/6/16 16:26,2016/6/16 17:27,00:59:13,41.39,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11k,9.1k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.26,on,[D2 production],,23:28:19,116.2M,81.3M,11.3G,138:23,0.24 ,33.66 ,,,,,,,,
299,,,,,2016/6/16 17:27,2016/6/16 18:26,00:59:51,41.34,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11k,9.2k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.26,on,[D2 production],,23:19:41,116.1M,81.3M,11.3G,139:23,0.24 ,33.90 ,,,,,,,,
300,,,,,2016/6/16 18:27,2016/6/16 19:27,01:00:10,41.21,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11k,9.2k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.26,on,[D2 production],,23:24:00,117.4M,82.2M,11.4G,140:23,0.25 ,34.15 ,,,,,,,,
301,,,,,2016/6/16 19:27,2016/6/16 20:28,01:00:06,41.2,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",12k,9.9k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.26,on,[D2 production],,23:26:53,118.1M,82.7M,11.5G,141:23,0.25 ,34.39 ,,,,,,,,
302,,,,,2016/6/16 20:28,2016/6/16 21:28,01:00:05,41.31,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11k,9.2k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.27,on,[D2 production],,23:23:43,118.2M,82.7M,11.6G,142:23,0.25 ,34.64 ,,,,,,,,
303,,,,,2016/6/16 21:28,2016/6/16 22:29,00:57:49,41.32,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11k,9k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.26,on,[D2 production],,23:21:07,112.5M,78.7M,11.7G,143:21,0.23 ,34.87 ,,,,,,,,
304,,,,,2016/6/16 22:29,2016/6/16 23:29,01:00:13,41.19,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11k,9.1k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.27,on,[D2 production],,23:24:00,118.6M,83.1M,11.7G,144:21,0.25 ,35.12 ,,,,,,,,
305,,,,,2016/6/16 23:29,2016/6/17 0:29,00:58:58,41.27,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11k,9.2k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.26,on,[D2 production],Main Log vol.34,23:24:00,114.7M,80.3M,11.8G,145:20,0.24 ,35.36 ,,,,,,,,
306,,,,,2016/6/17 0:29,2016/6/17 1:32,01:02:30,41.16,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11k,9k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.27,on,[D2 production],,23:22:34,121.8M,85.2M,11.9G,146:23,0.25 ,35.61 ,,,,,,,,
307,,,,,2016/6/17 1:32,2016/6/17 2:33,00:59:53,41.41,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",10.9k,8.9k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.26,on,[D2 production],,23:22:34,116.6M,81.6M,12.0G,147:22,0.24 ,35.85 ,,,,,,,,
308,,,,,2016/6/17 2:33,2016/6/17 3:34,00:59:51,41.42,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11k,9k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.26,on,[D2 production],,23:22:34,116.5M,81.6M,12.1G,148:22,0.24 ,36.09 ,,,,,,,,
309,,,,,2016/6/17 3:34,2016/6/17 4:34,00:59:54,41.12,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",10.9k,8.9k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.27,on,[D2 production],,23:22:34,115.9M,81.1M,12.2G,149:22,0.24 ,36.34 ,,,,,,,,
310,,,,,2016/6/17 4:34,2016/6/17 5:36,00:59:49,41.47,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11k,8.9k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.26,on,[D2 production],,23:26:53,117.2M,82.0M,12.2G,150:22,0.24 ,36.58 ,,,,,,,,
311,,,,,2016/6/17 5:36,2016/6/17 6:36,01:00:01,41.18,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11k,9.2k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.26,on,[D2 production],,23:24:00,118.6M,83.0M,12.3G,151:22,0.25 ,36.82 ,,,,,,,,
312,,,,,2016/6/17 6:36,2016/6/17 7:36,01:00:01,41.29,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11k,9.2k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.26,on,[D2 production],,23:22:34,118.4M,82.9M,12.4G,152:22,0.25 ,37.07 ,,,,,,,,
313,,,,,2016/6/17 7:37,2016/6/17 8:37,00:59:28,41.47,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11k,9.1k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.26,on,[D2 production],,23:22:34,116.9M,81.9M,12.5G,153:22,0.24 ,37.31 ,,,,,,,,
314,,,,,2016/6/17 8:37,2016/6/17 9:14,00:16:21,41.19,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11.2k,8.9k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.27,on,[D2 production],,23:16:48,31.6M,22.1M,12.5G,153:38,0.07 ,37.38 ,,,,,,,,
315,,,,,2016/6/17 10:02,2016/6/17 10:11,00:09:36,41.19,D2,Au,negative,-369,1.0 ,200 ,345,K,beam/5,,,,,,,,,,,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.27,on,"[BPD calib] D5=-1866A, defocus mode",,,,,,,,,,,,,,,,
316,,,,,2016/6/17 10:12,2016/6/17 10:15,00:03:45,41.19,D2,Au,negative,-369,1.0 ,200 ,345,K,beam/5,,,,,,,,,,,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.27,on,[BPD calib] D5=-1866A,,,,,,,,,,,,,,,,
317,,,,,2016/6/17 10:16,2016/6/17 10:16,00:00:00,41.19,D2,Au,negative,-369,1.0 ,200 ,345,K,beam/5,,,,,,,,,,,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.27,on,[BPD calib] D5=-1366A,,,,,,,,,,,,,,,,
318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[junk],,,,,,,,,,,,,,,,
319,,,,,2016/6/17 10:48,2016/6/17 11:48,00:59:28,41.29,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11.2k,9.2k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.41,109.8,-110,3.83,-0.27,on,[D2 production],,23:13:55,116.8M,81.8M,12.6G,154:37,0.24 ,37.62 ,,,,,,,,
320,,,,,2016/6/17 11:49,2016/6/17 12:50,00:59:26,41.24,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11.6k,9.7k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.41,109.8,-110,3.83,-0.26,on,[D2 production] CVC-21t 1335->1325V,,23:26:53,117.3M,82.1M,12.7G,155:37,0.24 ,37.86 ,,,,,,,,
321,,,,,2016/6/17 12:50,2016/6/17 14:01,01:00:14,41.03,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11.1k,9.4k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.41,109.8,-110,3.83,-0.27,on,[D2 production],,23:26:53,120.5M,84.3M,12.8G,156:37,0.24 ,38.10 ,,,,,,,,
322,,,,,2016/6/17 14:01,2016/6/17 15:01,00:56:47,41.1,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",12.2k,10.3k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.41,109.8,-110,3.83,-0.27,on,[D2 production],,23:22:34,111.5M,78.1M,12.8G,157:34,0.23 ,38.33 ,,,,,,,,
323,,,,,2016/6/17 15:02,2016/6/17 16:02,00:58:56,41.38,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11.2k,9.4k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.41,109.8,-110,3.83,-0.26,on,[D2 production],,23:29:46,116.4M,81.5M,12.9G,158:33,0.24 ,38.57 ,,,,,,,,
324,,,,,2016/6/17 16:02,2016/6/17 17:02,00:53:50,41.13,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11.6k,9.5k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.41,109.8,-110,3.83,-0.26,on,[D2 production],,23:25:26,105.2M,73.6M,13.0G,159:27,0.22 ,38.79 ,,,,,,,,
325,,,,,2016/6/17 17:04,2016/6/17 17:04,00:00:00,41.13,D2,Au,negative,-369,1.0 ,200 ,345,K,beam/10,,,00:00:00,00:00:00,,,,,,,160.2,-99.9,3.3,-1.41,109.8,-110,3.83,-0.26,on,[BPD calib] D5=-1866,,,,,,,,,,,,,,,,
326,,,,,2016/6/17 17:08,2016/6/17 17:08,00:00:00,41.13,D2,Au,negative,-369,1.0 ,200 ,345,K,beam/10,,,00:00:00,00:00:00,,,,,,,160.2,-99.9,3.3,-1.41,109.8,-110,3.83,-0.26,on,[BPD calib] D5=-1366,,,,,,,,,,,,,,,,
327,,,,,2016/6/17 17:08,2016/6/17 17:08,00:00:00,41.13,D2,Au,negative,-369,1.0 ,200 ,345,K,pi/10,,,00:00:00,00:00:00,,,,,,,160.2,-99.9,3.3,-1.41,109.8,-110,3.83,-0.26,on,[Ushiwaka scan ]  -1900A,,,,,,,,,,,,,,,,
328,,,,,2016/6/17 17:08,2016/6/17 17:08,00:00:00,41.13,D2,Au,negative,-369,1.0 ,200 ,345,K,pi/10,,,00:00:00,00:00:00,,,,,,,160.2,-99.9,3.3,-1.41,109.8,-110,3.83,-0.26,on,[Ushiwaka scan ]  -1550A,,,,,,,,,,,,,,,,
329,,,,,2016/6/17 17:08,2016/6/17 17:08,00:00:00,41.13,D2,Au,negative,-369,1.0 ,200 ,345,K,pi/10,,,00:00:00,00:00:00,,,,,,,160.2,-99.9,3.3,-1.41,109.8,-110,3.83,-0.26,on,[Ushiwaka scan ]  -1200A,,,,,,,,,,,,,,,,
330,,,,,2016/6/17 17:08,2016/6/17 17:08,00:00:00,41.13,D2,Au,negative,-369,1.0 ,200 ,345,K,pi/10,,,00:00:00,00:00:00,,,,,,,160.2,-99.9,3.3,-1.41,109.8,-110,3.83,-0.26,on,[Ushiwaka scan ]  -900A,,,,,,,,,,,,,,,,
331,,,,,2016/6/17 17:08,2016/6/17 17:08,00:00:00,41.13,D2,Au,negative,-369,1.0 ,200 ,345,K,pi/10,,,00:00:00,00:00:00,,,,,,,160.2,-99.9,3.3,-1.41,109.8,-110,3.83,-0.26,on,[Ushiwaka scan ]  -600A,,,,,,,,,,,,,,,,
332,,,,,2016/6/17 17:08,2016/6/17 17:08,00:00:00,41.13,D2,Au,negative,-369,1.0 ,200 ,345,K,pi/10,,,00:00:00,00:00:00,,,,,,,160.2,-99.9,3.3,-1.41,109.8,-110,3.83,-0.26,on,[Ushiwaka scan ]  -300A,,,,,,,,,,,,,,,,
333,,,,,2016/6/17 17:08,2016/6/17 17:08,00:00:00,41.13,D2,Au,negative,-369,1.0 ,200 ,345,K,pi/10,,,00:00:00,00:00:00,,,,,,,160.2,-99.9,3.3,-1.41,109.8,-110,3.83,-0.26,on,[Ushiwaka scan ]  0A,,,,,,,,,,,,,,,,
334,,,,,2016/6/17 17:08,2016/6/17 17:08,00:00:00,41.13,D2,Au,negative,-369,1.0 ,200 ,345,K,pi/10,,,00:00:00,00:00:00,,,,,,,160.2,-99.9,3.3,-1.41,109.8,-110,3.83,-0.26,on,[Ushiwaka scan ]  350A,,,,,,,,,,,,,,,,
335,,,,,2016/6/17 17:08,2016/6/17 17:08,00:00:00,41.13,D2,Au,negative,-369,1.0 ,200 ,345,K,pi/10,,,00:00:00,00:00:00,,,,,,,160.2,-99.9,3.3,-1.41,109.8,-110,3.83,-0.26,on,[Ushiwaka scan ]  700A,,,,,,,,,,,,,,,,
336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[junk],,,,,,,,,,,,,,,,
337,,,,,2016/6/17 17:50,2016/6/17 18:51,00:59:57,41.06,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11.3k,9.3k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.41,109.8,-110,3.83,-0.27,on,[D2 production],,23:26:18,117.4M,82.2M,13.1G,160:27,0.24 ,39.03 ,,,,,,,,
338,,,,,2016/6/17 18:51,2016/6/17 19:51,00:59:56,41.2,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11k,9.3k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.26,on,[D2 production],,23:30:46,118.5M,82.9M,13.2G,161:26,0.24 ,39.27 ,,,,,,,,
339,,,,,2016/6/17 19:52,2016/6/17 20:52,01:00:24,41.04,D2,Au,negative,-369,1.0 ,200 ,345,K,"(CDH1*K, pi/10*vBVC, K/20*vBVC, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/120, CDH2*K/20, CDH3*K/7, beam/70k, K/15k)",11k,9.2k,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,160.2,-99.9,3.3,-1.4,109.8,-110,3.83,-0.26,on,[D2 production],,23:27:01,119.4M,83.6M,13.2G,162:27,0.24 ,39.51 ,,,,,,,,
